jobname	jobnm	job_no	job_sub_id	job_id	prev	dependency	status	exit_code	cmd	trigger
009.baserecalib_r	baserecalib_r	12	739083	009.baserecalib_r_12	realign_r	738998	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_12.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_12.txt
009.baserecalib_r	baserecalib_r	13	739084	009.baserecalib_r_13	realign_r	738999	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_13.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_13.txt
009.baserecalib_r	baserecalib_r	14	739085	009.baserecalib_r_14	realign_r	739000	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_14.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_14.txt
009.baserecalib_r	baserecalib_r	15	739086	009.baserecalib_r_15	realign_r	739001	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_15.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_15.txt
009.baserecalib_r	baserecalib_r	16	739087	009.baserecalib_r_16	realign_r	739002	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_16.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_16.txt
009.baserecalib_r	baserecalib_r	17	739088	009.baserecalib_r_17	realign_r	739003	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_17.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_17.txt
009.baserecalib_r	baserecalib_r	18	739089	009.baserecalib_r_18	realign_r	739004	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_18.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_18.txt
009.baserecalib_r	baserecalib_r	19	739090	009.baserecalib_r_19	realign_r	739005	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_19.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_19.txt
009.baserecalib_r	baserecalib_r	20	739091	009.baserecalib_r_20	realign_r	739006	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_20.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_20.txt
009.baserecalib_r	baserecalib_r	21	739092	009.baserecalib_r_21	realign_r	739007	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_21.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_21.txt
009.baserecalib_r	baserecalib_r	22	739093	009.baserecalib_r_22	realign_r	739008	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_22.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_22.txt
009.baserecalib_r	baserecalib_r	23	739094	009.baserecalib_r_23	realign_r	739009	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_23.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_23.txt
009.baserecalib_r	baserecalib_r	24	739095	009.baserecalib_r_24	realign_r	739010	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_24.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_24.txt
009.baserecalib_r	baserecalib_r	25	739096	009.baserecalib_r_25	realign_r	739011	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_25.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_25.txt
009.baserecalib_r	baserecalib_r	26	739097	009.baserecalib_r_26	realign_r	739012	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_26.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_26.txt
009.baserecalib_r	baserecalib_r	27	739098	009.baserecalib_r_27	realign_r	739013	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_27.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_27.txt
009.baserecalib_r	baserecalib_r	28	739099	009.baserecalib_r_28	realign_r	739014	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_28.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_28.txt
009.baserecalib_r	baserecalib_r	29	739100	009.baserecalib_r_29	realign_r	739015	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_29.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_29.txt
009.baserecalib_r	baserecalib_r	30	739101	009.baserecalib_r_30	realign_r	739016	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_30.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_30.txt
009.baserecalib_r	baserecalib_r	31	739102	009.baserecalib_r_31	realign_r	739017	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_31.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_31.txt
009.baserecalib_r	baserecalib_r	32	739103	009.baserecalib_r_32	realign_r	739018	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_32.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_32.txt
009.baserecalib_r	baserecalib_r	33	739104	009.baserecalib_r_33	realign_r	739019	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_33.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_33.txt
009.baserecalib_r	baserecalib_r	34	739105	009.baserecalib_r_34	realign_r	739020	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_34.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_34.txt
009.baserecalib_r	baserecalib_r	35	739106	009.baserecalib_r_35	realign_r	739021	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_35.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_35.txt
009.baserecalib_r	baserecalib_r	36	739107	009.baserecalib_r_36	realign_r	739022	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_36.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_36.txt
009.baserecalib_r	baserecalib_r	37	739108	009.baserecalib_r_37	realign_r	739023	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_37.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_37.txt
009.baserecalib_r	baserecalib_r	38	739109	009.baserecalib_r_38	realign_r	739024	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_38.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_38.txt
009.baserecalib_r	baserecalib_r	39	739110	009.baserecalib_r_39	realign_r	739025	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_39.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_39.txt
009.baserecalib_r	baserecalib_r	40	739111	009.baserecalib_r_40	realign_r	739026	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_40.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_40.txt
009.baserecalib_r	baserecalib_r	41	739112	009.baserecalib_r_41	realign_r	739027	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_41.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_41.txt
009.baserecalib_r	baserecalib_r	42	739113	009.baserecalib_r_42	realign_r	739028	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_42.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_42.txt
009.baserecalib_r	baserecalib_r	43	739114	009.baserecalib_r_43	realign_r	739029	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_43.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_43.txt
009.baserecalib_r	baserecalib_r	44	739115	009.baserecalib_r_44	realign_r	739030	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_44.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_44.txt
009.baserecalib_r	baserecalib_r	45	739116	009.baserecalib_r_45	realign_r	739031	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_45.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_45.txt
009.baserecalib_r	baserecalib_r	46	739117	009.baserecalib_r_46	realign_r	739032	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_46.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_46.txt
009.baserecalib_r	baserecalib_r	47	739118	009.baserecalib_r_47	realign_r	739033	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_47.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_47.txt
009.baserecalib_r	baserecalib_r	48	739119	009.baserecalib_r_48	realign_r	739034	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_48.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_48.txt
009.baserecalib_r	baserecalib_r	49	739120	009.baserecalib_r_49	realign_r	739035	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_49.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_49.txt
009.baserecalib_r	baserecalib_r	50	739121	009.baserecalib_r_50	realign_r	739036	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_50.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_50.txt
009.baserecalib_r	baserecalib_r	51	739122	009.baserecalib_r_51	realign_r	739037	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_51.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_51.txt
009.baserecalib_r	baserecalib_r	52	739123	009.baserecalib_r_52	realign_r	739038	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_52.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_52.txt
009.baserecalib_r	baserecalib_r	53	739124	009.baserecalib_r_53	realign_r	739039	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_53.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_53.txt
009.baserecalib_r	baserecalib_r	54	739125	009.baserecalib_r_54	realign_r	739040	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_54.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_54.txt
009.baserecalib_r	baserecalib_r	55	739126	009.baserecalib_r_55	realign_r	739041	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_55.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_55.txt
009.baserecalib_r	baserecalib_r	56	739127	009.baserecalib_r_56	realign_r	739042	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_56.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_56.txt
009.baserecalib_r	baserecalib_r	57	739128	009.baserecalib_r_57	realign_r	739043	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_57.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_57.txt
009.baserecalib_r	baserecalib_r	58	739129	009.baserecalib_r_58	realign_r	739044	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_58.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_58.txt
009.baserecalib_r	baserecalib_r	59	739130	009.baserecalib_r_59	realign_r	739045	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_59.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_59.txt
009.baserecalib_r	baserecalib_r	60	739131	009.baserecalib_r_60	realign_r	739046	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_60.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_60.txt
009.baserecalib_r	baserecalib_r	61	739132	009.baserecalib_r_61	realign_r	739047	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_61.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_61.txt
009.baserecalib_r	baserecalib_r	62	739133	009.baserecalib_r_62	realign_r	739048	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_62.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_62.txt
009.baserecalib_r	baserecalib_r	63	739134	009.baserecalib_r_63	realign_r	739049	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_63.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_63.txt
009.baserecalib_r	baserecalib_r	64	739135	009.baserecalib_r_64	realign_r	739050	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_64.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_64.txt
009.baserecalib_r	baserecalib_r	65	739136	009.baserecalib_r_65	realign_r	739051	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_65.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_65.txt
009.baserecalib_r	baserecalib_r	66	739137	009.baserecalib_r_66	realign_r	739052	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_66.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_66.txt
009.baserecalib_r	baserecalib_r	67	739138	009.baserecalib_r_67	realign_r	739053	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_67.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_67.txt
009.baserecalib_r	baserecalib_r	68	739139	009.baserecalib_r_68	realign_r	739054	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_68.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_68.txt
009.baserecalib_r	baserecalib_r	69	739140	009.baserecalib_r_69	realign_r	739055	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_69.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_69.txt
009.baserecalib_r	baserecalib_r	70	739141	009.baserecalib_r_70	realign_r	739056	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_70.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_70.txt
009.baserecalib_r	baserecalib_r	71	739142	009.baserecalib_r_71	realign_r	739057	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_71.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_71.txt
009.baserecalib_r	baserecalib_r	72	739143	009.baserecalib_r_72	realign_r	739058	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_72.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_72.txt
009.baserecalib_r	baserecalib_r	73	739144	009.baserecalib_r_73	realign_r	739059	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/009.baserecalib_r/baserecalib_r_cmd_73.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_009.baserecalib_r_73.txt
